Timestamp,CustomerID,Voltage,Current,Power,PowerFactor,EnergyConsumed,ApparentPower,PrevHourAvgPower
10/13/2025 1:08,U0013,236.67,3.29,777.56,1,2327.18,777.56,1166.24
10/13/2025 1:09,U0041,226.27,6.14,1271.01,0.915,2271.8,1389.48,1038.26
10/13/2025 1:10,U0034,226.2,3.53,710.39,0.89,1702.76,798.57,831.26
10/13/2025 1:11,U0022,232.45,7.31,1694.88,0.997,2189.79,1699.65,1289.97
10/13/2025 1:12,U0028,227.68,3.71,818.14,0.969,2370,844.33,1302.17
10/13/2025 1:13,U0007,233.72,8.58,2005.28,1,2053.16,2005.28,1292.23
10/13/2025 1:14,U0010,230.91,4.92,1097.33,0.966,2430.41,1136.14,1128.81
10/13/2025 1:15,U0050,231.32,3.8,809.79,0.921,1907.92,879.25,1110.19
10/13/2025 1:16,U0006,230.32,4.05,892.94,0.958,1868.1,931.87,1121.59
10/13/2025 1:17,U0039,230.85,3.12,709.02,0.985,2127.55,719.56,1167.71
10/13/2025 1:18,U0034,227.78,6.63,1510.15,1,1727.93,1510.15,807.09
10/13/2025 1:19,U0024,228.89,5.17,1022.73,0.865,2351.17,1182.38,1262.67
10/13/2025 1:20,U0018,231.03,6.69,1385.74,0.896,1857.56,1546.46,989.72
10/13/2025 1:21,U0021,232.05,5.56,1184.36,0.917,2029.82,1290.93,1146.05
10/13/2025 1:22,U0028,230.87,7.09,1622.54,0.991,2397.04,1637.75,1205.36
10/13/2025 1:23,U0013,232.42,8.58,1921.04,0.963,2359.2,1994.12,1088.5
10/13/2025 1:24,U0015,237.76,4.66,1059.13,0.956,2191.68,1107.32,1046.73
10/13/2025 1:25,U0034,232.07,7.05,1551.46,0.948,1753.79,1636.1,947.7
10/13/2025 1:26,U0023,228.11,2.08,443.55,0.935,2035.25,474.62,1010.84
10/13/2025 1:27,U0002,233.06,3.36,783.14,1,2383.56,783.14,1226.69
10/13/2025 1:28,U0026,232.23,3.4,758.22,0.961,2174.06,788.66,1006.89
10/13/2025 1:29,U0008,231.63,7.12,1526.7,0.926,2169.72,1649.26,1247.35
10/13/2025 1:30,U0037,228.74,4.6,990.2,0.94,1878.52,1053.07,1215.81
10/13/2025 1:31,U0001,228.49,7.55,1725.86,1,1963.56,1725.86,1036.1
10/13/2025 1:32,U0050,230.13,2.81,583.24,0.903,1917.64,645.87,1050.11
10/13/2025 1:33,U0005,229.95,5.23,1153.56,0.96,2343.97,1201.97,1207.85
10/13/2025 1:34,U0017,229.35,2.89,569.13,0.86,2136.67,661.94,1112.3
10/13/2025 1:35,U0010,225.2,4.26,887.87,0.925,2445.21,959.82,1122.51
10/13/2025 1:36,U0032,233.98,3.94,871.16,0.946,2099.62,920.73,985.37
10/13/2025 1:37,U0002,232.84,3.82,732.79,0.825,2395.77,888.76,1137.98
10/13/2025 1:38,U0038,226.37,9.16,2024.14,0.976,1871.11,2073.96,1038.43
10/13/2025 1:39,U0030,235.49,4.16,835.64,0.853,1790.24,980.22,1017.86
10/13/2025 1:40,U0014,226.16,1.77,378.57,0.946,2160.71,400.05,1161.71
10/13/2025 1:41,U0009,235.85,8.92,2030.69,0.965,1899.89,2103.62,905.76
10/13/2025 1:42,U0044,230.8,3.14,682.58,0.941,2377.31,725.56,1196.19
10/13/2025 1:43,U0046,231.79,2.34,536.93,0.989,1966.3,542.7,1349.57
10/13/2025 1:44,U0025,228.09,7.41,1627.54,0.963,1965.71,1690.74,1137.92
10/13/2025 1:45,U0020,234.9,5.74,1261.89,0.936,2115.55,1348.65,1049.81
10/13/2025 1:46,U0034,222.04,4.57,927.47,0.913,1769.24,1015.62,1068.45
10/13/2025 1:47,U0002,229.97,2.17,475.87,0.956,2403.7,497.91,1056.94
10/13/2025 1:48,U0033,230.7,4.46,956.29,0.929,2193.17,1029.21,1027.39
10/13/2025 1:49,U0006,225.64,6.37,1438.43,1,1892.07,1438.43,1075.86
10/13/2025 1:50,U0003,229.5,5.84,1247.16,0.931,2107.38,1339.75,752.91
10/13/2025 1:51,U0043,226.6,5.88,1235.75,0.928,1738.92,1331.63,925.03
10/13/2025 1:52,U0037,228.27,4.36,992.92,0.999,1895.07,994.16,1170.69
10/13/2025 1:53,U0014,221.19,5.17,1052.82,0.921,2178.25,1143.31,1005.08
10/13/2025 1:54,U0038,234.81,8.44,1861.04,0.939,1902.12,1981.04,1235.57
10/13/2025 1:55,U0028,229.54,1.94,413.9,0.927,2403.94,446.29,1288.79
10/13/2025 1:56,U0015,230.34,3.07,638.62,0.903,2202.33,706.91,1049.21
10/13/2025 1:57,U0030,231.27,7.42,1613.25,0.94,1817.13,1715.66,981.41
10/13/2025 1:58,U0019,233.12,5.16,1175.13,0.977,2334.55,1202.93,904.93
10/13/2025 1:59,U0038,233.97,7.46,1745,1,1931.21,1745,1360.67
10/13/2025 2:00,U0014,224.6,7.45,1615.41,0.966,2205.18,1672.25,1014.63
10/13/2025 2:01,U0014,225.27,3.77,835.16,0.983,2219.1,849.26,1134.79
10/13/2025 2:02,U0036,230.72,4.41,940.38,0.925,2046.37,1016.54,1172.54
10/13/2025 2:03,U0016,230.27,7.3,1584.35,0.942,2411.9,1681.31,1094.5
10/13/2025 2:04,U0048,233.28,1.56,340.05,0.933,2276.47,364.49,1296.48
10/13/2025 2:05,U0037,237.43,3.84,901.65,0.989,1910.09,911.5,1135.14
10/13/2025 2:06,U0030,230.26,7.63,1695.92,0.966,1845.39,1755.95,1107.78
10/13/2025 2:07,U0031,228.91,1.09,238.81,0.96,1963.72,248.85,1083.99
10/13/2025 2:08,U0013,227.4,4.6,1045.97,1,2376.63,1045.97,1255.01
10/13/2025 2:09,U0017,232.67,6.58,1524.51,0.995,2162.08,1531.51,1003.67
10/13/2025 2:10,U0004,235.37,4.14,873.97,0.898,2177.87,973.74,1204.32
10/13/2025 2:11,U0023,225.19,5.51,1240,1,2055.91,1240,897.38
10/13/2025 2:12,U0027,227.12,4.09,873,0.94,2052.52,928.57,987.41
10/13/2025 2:13,U0023,232.93,2.56,596.33,1,2065.85,596.33,965.91
10/13/2025 2:14,U0003,223.43,6.05,1336.57,0.989,2129.65,1351.17,851.76
10/13/2025 2:15,U0048,231.66,5.44,1261.18,1,2297.49,1261.18,1105.19
10/13/2025 2:16,U0030,227.9,5.04,1149.03,1,1864.54,1149.03,1225.41
10/13/2025 2:17,U0009,232.29,7.49,1625.22,0.934,1926.97,1740.57,1130.75
10/13/2025 2:18,U0032,233.47,3.78,864.14,0.978,2114.02,883.46,962.53
10/13/2025 2:19,U0022,227.46,2.87,619.38,0.948,2200.12,653.37,1370.95
10/13/2025 2:20,U0033,229.58,6.52,1363.27,0.911,2215.89,1496.51,1013.17
10/13/2025 2:21,U0048,225.06,3.06,609.95,0.885,2307.65,689.07,1136.39
10/13/2025 2:22,U0044,225.61,3.05,595.92,0.867,2387.24,687.34,1093.47
10/13/2025 2:23,U0047,229.97,2.13,464.9,0.947,2391.47,490.69,996.58
10/13/2025 2:24,U0009,226.75,4.27,799.65,0.825,1940.3,969.04,1229.64
10/13/2025 2:25,U0002,231.4,3.17,671.41,0.914,2414.89,734.43,940.72
10/13/2025 2:26,U0046,228.18,4.19,849.08,0.889,1980.45,955.49,1187.04
10/13/2025 2:27,U0027,229.28,8.25,1882.05,0.996,2083.89,1890.43,964.53
10/13/2025 2:28,U0033,228.19,6.38,1445.08,0.992,2239.97,1456.02,1083.19
10/13/2025 2:29,U0019,231.55,3.81,882.09,1,2349.25,882.09,958.97
10/13/2025 2:30,U0047,228.32,6.87,1406.5,0.897,2414.91,1568.46,890.25
10/13/2025 2:31,U0026,229.68,2.11,485.12,1,2182.15,485.12,957.16
10/13/2025 2:32,U0041,231.88,3.75,798.81,0.919,2285.12,869.4,1084.81
10/13/2025 2:33,U0034,230.81,4.45,941.17,0.917,1784.93,1026.74,1040.25
10/13/2025 2:34,U0003,230.95,1.57,363.65,1,2135.72,363.65,948.72
10/13/2025 2:35,U0014,232.86,6.01,1398.76,1,2242.41,1398.76,1074.86
10/13/2025 2:36,U0047,225.31,2.93,596.62,0.904,2424.86,660.11,993.5
10/13/2025 2:37,U0045,232.64,7.59,1537.76,0.871,2231.84,1765.29,1185.56
10/13/2025 2:38,U0036,228.18,7.11,1432,0.883,2070.24,1621.79,1126.11
10/13/2025 2:39,U0019,228.91,3.69,777.65,0.92,2362.21,845.48,943.59
10/13/2025 2:40,U0037,229.95,1.49,328.83,0.96,1915.57,342.44,1088.44
10/13/2025 2:41,U0030,227.95,5.65,1282.25,0.995,1885.91,1288.54,1210.13
10/13/2025 2:42,U0010,230.17,1.87,431,1,2452.39,431,1075.59
10/13/2025 2:43,U0010,230.49,2.53,492.62,0.844,2460.6,583.88,946.67
10/13/2025 2:44,U0026,229.43,5.95,1286.24,0.943,2203.59,1364.3,862.75
10/13/2025 2:45,U0005,226.12,4.26,837.75,0.87,2357.93,963.09,1196.99
10/13/2025 2:46,U0030,231.47,5.51,1150.5,0.902,1905.09,1276.13,1224.56
10/13/2025 2:47,U0039,231.61,4.28,945.9,0.954,2143.31,991.17,1075.97
10/13/2025 2:48,U0009,228.08,7.53,1669.07,0.971,1968.12,1718.4,1143.64
10/13/2025 2:49,U0028,225.82,5.89,1329.67,1,2426.1,1329.67,1113.82
10/13/2025 2:50,U0047,231.13,7.97,1714.96,0.931,2453.44,1841.5,914.12
10/13/2025 2:51,U0011,234.77,3.63,818.22,0.96,2348.46,852.51,1018.08
10/13/2025 2:52,U0034,231.87,4.42,1024.8,1,1802.01,1024.8,1020.44
10/13/2025 2:53,U0002,227.5,3.48,755.28,0.954,2427.48,791.8,886.86
10/13/2025 2:54,U0030,229.23,7.81,1789.18,1,1934.91,1789.18,1209.74
10/13/2025 2:55,U0009,230.25,5.59,1261.05,0.979,1989.14,1287.74,1248.73
10/13/2025 2:56,U0022,228.4,5.49,1152.85,0.919,2219.33,1254.24,1220.64
10/13/2025 2:57,U0019,231.65,8.98,2055.34,0.988,2396.46,2080.53,910.41
10/13/2025 2:58,U0042,227.12,2.74,584.58,0.939,2168.99,622.55,881.14
10/13/2025 2:59,U0036,231.29,4.18,883.22,0.913,2084.96,967.45,1187.29
10/13/2025 3:00,U0011,232.6,6.38,1339.27,0.903,2370.78,1483.77,978.11
10/13/2025 3:01,U0010,228.65,5.25,1134.94,0.946,2479.52,1200.29,855.86
10/13/2025 3:02,U0025,231.01,4.74,957.59,0.875,1981.67,1093.99,1235.85
10/13/2025 3:03,U0002,229.83,5.66,1256.02,0.965,2448.41,1301.35,860.55
10/13/2025 3:04,U0030,230.75,3.15,707.46,0.973,1946.7,727.14,1325.63
10/13/2025 3:05,U0039,226.19,5.59,1075.36,0.85,2161.24,1265.39,1049.96
10/13/2025 3:06,U0015,230.28,6.53,1273.17,0.847,2223.55,1503.7,967.09
10/13/2025 3:07,U0020,232.44,6.09,1360.24,0.96,2138.22,1416.27,1092.23
10/13/2025 3:08,U0038,232.8,4.86,1056.96,0.934,1948.82,1131.81,1437.53
10/13/2025 3:09,U0020,232.01,7.02,1524.7,0.936,2163.63,1629.4,1145.83
10/13/2025 3:10,U0009,227.03,5.53,1207.06,0.961,2009.25,1256.14,1251.19
10/13/2025 3:11,U0022,232.59,3.51,776.44,0.951,2232.27,816.13,1207.08
10/13/2025 3:12,U0027,230.31,1.9,379.64,0.869,2090.22,436.68,1148.03
10/13/2025 3:13,U0045,230.15,3.15,705.91,0.975,2243.6,723.89,1256
10/13/2025 3:14,U0050,230.56,7.6,1625.15,0.928,1944.73,1751.26,956.74
10/13/2025 3:15,U0018,229.45,8.9,2002.54,0.98,1890.94,2042.67,1068.92
10/13/2025 3:16,U0008,226.46,6.02,1350.47,0.991,2192.23,1363.21,1303.22
10/13/2025 3:17,U0015,233.23,6.71,1565.11,1,2249.63,1565.11,1028.31
10/13/2025 3:18,U0012,226.71,5.16,1161.25,0.992,2539.13,1170.82,945.56
10/13/2025 3:19,U0001,232.65,2.94,657.1,0.961,1974.51,683.86,1174.05
10/13/2025 3:20,U0014,235.24,3.3,698.42,0.899,2254.05,776.94,1139.64
10/13/2025 3:21,U0039,226.12,3.46,758.6,0.97,2173.88,782.36,1055.04
10/13/2025 3:22,U0021,228.51,7.33,1656.81,0.99,2057.43,1674.1,1153.71
10/13/2025 3:23,U0016,235.28,2.72,580.78,0.907,2421.58,640.4,1192.47
10/13/2025 3:24,U0042,233.44,4.73,1030.24,0.933,2186.16,1104.59,821.83
10/13/2025 3:25,U0007,230.63,8.29,1667.76,0.872,2080.95,1911.93,1434.84
10/13/2025 3:26,U0028,231.2,3.32,767.34,1,2438.89,767.34,1156.99
10/13/2025 3:27,U0031,227.75,4.11,893.04,0.954,1978.6,936.39,914.95
10/13/2025 3:28,U0018,234.04,3.23,715.01,0.945,1902.85,756.69,1255.65
10/13/2025 3:29,U0004,231.37,8.27,1756.17,0.917,2207.14,1914.09,1138.25
10/13/2025 3:30,U0008,231.94,1.01,217.13,0.925,2195.85,234.71,1312.67
10/13/2025 3:31,U0002,228.97,10.38,2094.35,0.882,2483.32,2375.63,939.64
10/13/2025 3:32,U0041,232.8,6.24,1393.64,0.96,2308.34,1452.35,1027.61
10/13/2025 3:33,U0031,230.21,5.47,1217.45,0.967,1998.89,1259.51,910.57
10/13/2025 3:34,U0047,229.12,4.72,1046.56,0.968,2470.88,1081.6,1074.29
10/13/2025 3:35,U0031,233.39,5.34,1160.57,0.931,2018.23,1245.97,971.95
10/13/2025 3:36,U0037,226.22,8.14,1797.8,0.977,1945.54,1840.73,936.52
10/13/2025 3:37,U0036,229.28,4.89,952.95,0.85,2100.84,1120.86,1126.47
10/13/2025 3:38,U0023,231.63,1.34,309.66,1,2071.01,309.66,891.99
10/13/2025 3:39,U0024,225.94,2.86,589.51,0.911,2361,647.28,1214.68
10/13/2025 3:40,U0037,228.94,4.67,1068.36,1,1963.34,1068.36,1108.77
10/13/2025 3:41,U0030,228.87,5.09,1071.26,0.92,1964.55,1164.09,1202
10/13/2025 3:42,U0029,232.03,3.31,748.35,0.974,2273.45,768.33,1341.05
10/13/2025 3:43,U0003,235.46,3.03,701.16,0.983,2147.4,713.27,831.71
10/13/2025 3:44,U0015,233.18,4.87,1061.76,0.936,2267.33,1134.8,1135.67
10/13/2025 3:45,U0050,232.3,3.29,688.9,0.902,1956.21,763.74,1090.42
10/13/2025 3:46,U0049,230.69,3.45,730.63,0.918,2225.09,796.13,1337.7
10/13/2025 3:47,U0023,228.67,4.1,744.31,0.795,2083.42,936.65,775.52
10/13/2025 3:48,U0013,228.54,5.96,1304.73,0.958,2398.38,1361.54,1213.2
10/13/2025 3:49,U0006,223.14,5.01,1012.18,0.905,1908.94,1118.83,1148.38
10/13/2025 3:50,U0047,238.46,6.11,1315.59,0.903,2492.81,1456.87,1068.74
10/13/2025 3:51,U0006,232.68,5.42,1130.78,0.897,1927.79,1260.27,1121.14
10/13/2025 3:52,U0027,231.88,5.67,1239.26,0.943,2110.87,1314.28,994.35
10/13/2025 3:53,U0040,227.76,2.64,600.35,1,1637.64,600.35,938.95
10/13/2025 3:54,U0024,228.18,4.27,972.29,0.997,2377.2,974.94,1089.65
10/13/2025 3:55,U0019,227.39,6,1277.87,0.937,2417.76,1363.49,1139.39
10/13/2025 3:56,U0033,228.55,9.69,2042.6,0.922,2274.02,2215.35,1155.57
10/13/2025 3:57,U0030,226.3,2.19,482.27,0.971,1972.59,496.65,1175.85
10/13/2025 3:58,U0026,231.59,6.3,1414.28,0.969,2227.16,1459.66,947.45
10/13/2025 3:59,U0029,228.89,8.64,1978.34,1,2306.43,1978.34,1222.51
10/13/2025 4:00,U0027,226.44,3.83,856.74,0.988,2125.15,866.84,1043.34
10/13/2025 4:01,U0028,220.83,4.51,989,0.993,2455.37,995.8,1079.06
10/13/2025 4:02,U0034,226.07,5.47,1155.8,0.934,1821.27,1237.25,1021.31
10/13/2025 4:03,U0040,228.27,1.67,373.52,0.983,1643.87,380.11,871.23
10/13/2025 4:04,U0013,232.76,6.2,1397.08,0.968,2421.66,1442.69,1231.51
10/13/2025 4:05,U0025,226.3,5.82,1160.14,0.881,2001,1317.52,1180.2
10/13/2025 4:06,U0023,234.01,4.7,1100.41,1,2101.76,1100.41,769.28
10/13/2025 4:07,U0016,230.98,3.47,790.45,0.985,2434.75,802.48,1070.13
10/13/2025 4:08,U0007,226.54,1.63,354.19,0.96,2086.86,369,1481.43
10/13/2025 4:09,U0029,233.94,8.22,1727.1,0.898,2335.21,1924.08,1373.68
10/13/2025 4:10,U0029,225.83,4.25,850.71,0.885,2349.39,960.71,1444.36
10/13/2025 4:11,U0043,235.78,4,935.88,0.992,1754.52,943.33,987.18
10/13/2025 4:12,U0033,228.27,6.37,1424.18,0.98,2297.75,1453.81,1332.97
10/13/2025 4:13,U0001,229.48,4.85,1113.44,1,1993.07,1113.44,1070.66
10/13/2025 4:14,U0027,230.63,5.44,1149.6,0.916,2144.31,1255.45,1006.02
10/13/2025 4:15,U0007,227.49,7.03,1434.56,0.897,2110.76,1600.05,1255.98
10/13/2025 4:16,U0043,228.98,6.54,1386.8,0.926,1777.63,1497.94,976.92
10/13/2025 4:17,U0025,235.36,5.34,1124.91,0.896,2019.75,1255.68,1176.19
10/13/2025 4:18,U0033,225.86,4.65,987.84,0.941,2314.22,1049.52,1351.21
10/13/2025 4:19,U0003,232.38,5.04,995.98,0.85,2164,1171.19,805.6
10/13/2025 4:20,U0041,230.49,5.4,1195.47,0.961,2328.27,1243.6,1100.82
10/13/2025 4:21,U0041,232.02,-0.25,-51,0.884,2327.42,-57.72,1119.75
10/13/2025 4:22,U0007,226.67,5.37,1137.98,0.936,2129.73,1216.43,1291.69
10/13/2025 4:23,U0044,230.75,5.03,1160.37,1,2406.58,1160.37,993.96
10/13/2025 4:24,U0009,230.57,1.13,247.89,0.956,2013.39,259.43,1242.37
10/13/2025 4:25,U0022,235.89,7.93,1653.61,0.884,2259.83,1870.04,1120.95
10/13/2025 4:26,U0034,230.82,6.97,1607.93,1,1848.07,1607.93,1048.21
10/13/2025 4:27,U0025,225.9,3.52,792.43,0.997,2032.96,795.2,1165.93
10/13/2025 4:28,U0025,231.13,2.81,621.77,0.957,2043.32,649.84,1091.23
10/13/2025 4:29,U0036,237.1,0.45,97.54,0.918,2102.46,106.29,1091.77
10/13/2025 4:30,U0014,231.22,8.74,2021.52,1,2287.74,2021.52,1051.4
10/13/2025 4:31,U0018,231.64,3.57,788.86,0.955,1916,826.29,1147.52
10/13/2025 4:32,U0034,227.18,4.33,885.46,0.9,1862.83,984.15,1160.15
10/13/2025 4:33,U0030,226.17,3.85,853.83,0.98,1986.82,871.44,1037.13
10/13/2025 4:34,U0045,230.06,2.77,589.08,0.926,2253.42,636.35,1145.98
10/13/2025 4:35,U0008,231.49,2.67,591.98,0.957,2205.71,618.26,1093.56
10/13/2025 4:36,U0047,228.18,3.44,756.77,0.965,2505.42,784.21,1118.11
10/13/2025 4:37,U0027,230.93,2.4,531.31,0.959,2153.17,553.78,1034.73
10/13/2025 4:38,U0024,227.77,5.88,1222.06,0.912,2397.57,1340.39,1066.18
10/13/2025 4:39,U0009,229.51,7.51,1566.5,0.909,2039.49,1723.26,1043.47
10/13/2025 4:40,U0029,233.02,6.02,1343.05,0.958,2371.77,1402.05,1325.63
10/13/2025 4:41,U0002,220.32,7.65,1614.32,0.957,2510.22,1686.46,1170.58
10/13/2025 4:42,U0039,235.47,6.06,1386.7,0.972,2196.99,1427.21,995.75
10/13/2025 4:43,U0006,226.77,3.53,746.06,0.931,1940.22,801.57,1123.06
10/13/2025 4:44,U0010,232.6,2.9,627.96,0.932,2489.98,674.02,911.67
10/13/2025 4:45,U0046,226.16,3.02,655.2,0.96,1991.37,682.8,1119.45
10/13/2025 4:46,U0030,233.21,4.85,1059.22,0.937,2004.48,1130.75,1000.47
10/13/2025 4:47,U0010,229.97,1.63,374.41,1,2496.22,374.41,854.93
10/13/2025 4:48,U0032,230.64,2.58,591.59,0.994,2123.88,595.21,942.85
10/13/2025 4:49,U0035,229.36,9.17,2009.88,0.955,2231.18,2103.54,1111.2
10/13/2025 4:50,U0037,232.52,8.38,1947.19,0.999,1995.8,1948.38,1100.69
10/13/2025 4:51,U0021,235.51,4.51,968.93,0.912,2073.58,1061.97,1254.33
10/13/2025 4:52,U0005,231.74,3.66,849.08,1,2372.08,849.08,1125.14
10/13/2025 4:53,U0042,229.13,2.38,526.37,0.964,2194.93,545.79,863.51
10/13/2025 4:54,U0046,229.83,5.59,1148.95,0.894,2010.52,1285.42,1026.6
10/13/2025 4:55,U0006,230.84,5.11,1180.43,1,1959.9,1180.43,1047.66
10/13/2025 4:56,U0033,233.49,1.11,232.19,0.898,2318.09,258.62,1278.54
10/13/2025 4:57,U0013,229.98,3.89,846.32,0.946,2435.77,894.17,1264.62
10/13/2025 4:58,U0030,231.89,4.94,1082.98,0.946,2022.53,1145.02,1012.22
10/13/2025 4:59,U0024,230.23,6.83,1553.05,0.987,2423.46,1572.95,1097.35
10/13/2025 5:00,U0038,228.84,6.71,1496.84,0.975,1973.77,1535.49,1361.42
10/13/2025 5:01,U0035,236.48,7.61,1733.5,0.963,2260.07,1799.7,1290.94
10/13/2025 5:02,U0046,228.43,3.07,702.4,1,2022.23,702.4,1051.07
10/13/2025 5:03,U0049,226.24,10.22,2312.75,1,2263.63,2312.75,1216.29
10/13/2025 5:04,U0025,232.24,2.35,507.99,0.929,2051.79,546.85,997.34
10/13/2025 5:05,U0039,228.99,3.33,702.68,0.921,2208.7,762.74,1073.94
10/13/2025 5:06,U0011,226.29,5.89,1258.2,0.944,2391.75,1332.81,1050.34
10/13/2025 5:07,U0013,230.89,3.42,764.09,0.968,2448.5,789,1180.96
10/13/2025 5:08,U0012,234.04,6.69,1384.75,0.885,2562.21,1565.44,988.69
10/13/2025 5:09,U0049,230.53,7.16,1455.41,0.881,2287.89,1651.09,1435.58
10/13/2025 5:10,U0039,229.71,7.74,1763.32,0.992,2238.09,1777.82,999.69
10/13/2025 5:11,U0046,234.76,5.35,1180.44,0.939,2041.9,1256.93,981.33
10/13/2025 5:12,U0016,228.88,2.56,582.17,0.995,2444.45,585.11,1014.2
10/13/2025 5:13,U0013,231.73,-0.47,-98.71,0.915,2446.86,-107.89,1097.59
10/13/2025 5:14,U0039,231.25,7.23,1530.48,0.916,2263.6,1671.3,1152.42
10/13/2025 5:15,U0036,233.34,8.14,1845.13,0.971,2133.22,1900.34,892.92
10/13/2025 5:16,U0004,234.28,4.48,915.43,0.872,2222.39,1049.75,1261.83
10/13/2025 5:17,U0048,229.15,3.3,755.56,1,2320.24,755.56,1031.1
10/13/2025 5:18,U0035,229.55,5.58,1212.58,0.947,2280.28,1280.22,1379.45
10/13/2025 5:19,U0016,233.5,4.26,921.73,0.927,2459.82,994.14,927.79
10/13/2025 5:20,U0020,222.91,3.35,747.15,1,2176.08,747.15,1221.61
10/13/2025 5:21,U0048,235.57,6.9,1575.68,0.97,2346.51,1625.01,975.99
10/13/2025 5:22,U0031,224.66,4.82,965.55,0.892,2034.33,1082.98,1009.67
10/13/2025 5:23,U0025,226.12,6.45,1395.02,0.956,2075.04,1459.56,899.47
10/13/2025 5:24,U0021,231.07,5.58,1168.41,0.905,2093.05,1290.41,1197.25
10/13/2025 5:25,U0044,230.41,8.52,1844.44,0.939,2437.32,1963.97,1027.24
10/13/2025 5:26,U0024,233.9,4.63,1005.08,0.929,2440.21,1081.99,1188.49
10/13/2025 5:27,U0041,231.24,4.66,1076.42,1,2345.36,1076.42,885.6
10/13/2025 5:28,U0029,231,7.79,1715.89,0.954,2400.37,1798.49,1329.11
10/13/2025 5:29,U0044,237.42,2.37,530.82,0.944,2446.17,562.07,1190.68
10/13/2025 5:30,U0026,225.67,3.7,766.26,0.919,2239.93,834.16,1040.81
10/13/2025 5:31,U0026,229.28,5.26,1091.52,0.905,2258.12,1205.93,985.9
10/13/2025 5:32,U0025,235.35,5.04,1133.05,0.954,2093.92,1187.27,998.58
10/13/2025 5:33,U0049,225.24,2.89,650.67,1,2298.74,650.67,1439.54
10/13/2025 5:34,U0027,231.22,12.62,2579.39,0.884,2196.16,2917.56,934.05
10/13/2025 5:35,U0012,233.43,5.74,1261.32,0.941,2583.23,1340.48,1067.9
10/13/2025 5:36,U0049,228.97,6.63,1409.73,0.929,2322.23,1517.83,1281.77
10/13/2025 5:37,U0018,230.31,5.43,1249.68,1,1936.83,1249.68,1075.79
10/13/2025 5:38,U0025,229.44,7.99,1524.32,0.832,2119.33,1832.61,1025.47
10/13/2025 5:39,U0009,230.53,4.15,887.12,0.928,2054.28,955.76,1148.08
10/13/2025 5:40,U0018,231.59,6.27,1452.71,1,1961.04,1452.71,1110.57
10/13/2025 5:41,U0050,227.47,4.02,836.37,0.914,1970.15,915.16,1010.12
10/13/2025 5:42,U0034,224.94,6.41,1288.6,0.893,1884.31,1442.23,1105.21
10/13/2025 5:43,U0010,233.85,6.52,1516.91,0.996,2521.5,1523.66,758.83
10/13/2025 5:44,U0050,231.63,3.65,807.45,0.956,1983.61,844.88,975.37
10/13/2025 5:45,U0016,230.72,2.65,599.74,0.981,2469.81,611.59,926.58
10/13/2025 5:46,U0031,227.88,4.07,868.68,0.936,2048.81,928.24,1000.85
10/13/2025 5:47,U0032,226.67,6.36,1352.95,0.939,2146.43,1441.23,872.6
10/13/2025 5:48,U0022,232.74,4.61,944.28,0.879,2275.57,1074.1,1227.49
10/13/2025 5:49,U0042,228.76,5.13,1172.83,1,2214.48,1172.83,796.08
10/13/2025 5:50,U0019,232.78,5.72,1331.99,1,2439.96,1331.99,1167.09
10/13/2025 5:51,U0045,230.88,1.08,237.05,0.951,2257.37,249.21,1034.6
10/13/2025 5:52,U0018,230.77,7.66,1589.31,0.899,1987.53,1767.26,1178.99
10/13/2025 5:53,U0043,231.09,3.55,761.98,0.929,1790.33,820.52,1058.9
10/13/2025 5:54,U0035,230.29,3.66,812.4,0.964,2293.82,842.38,1346.08
10/13/2025 5:55,U0037,233.26,3.75,875.85,1,2010.39,875.85,1269.99
10/13/2025 5:56,U0045,233.88,2.82,594.73,0.901,2267.28,660.35,875.09
10/13/2025 5:57,U0019,231.68,4.68,1073.22,0.99,2457.85,1083.91,1200.07
10/13/2025 5:58,U0046,228.2,7.16,1541.71,0.943,2067.6,1634.21,1021.15
10/13/2025 5:59,U0002,232.34,6.82,1585.49,1,2536.65,1585.49,1259.33
10/13/2025 6:00,U0029,231.68,2.71,600.25,0.955,2410.38,628.42,1406.47
10/13/2025 6:01,U0012,230.11,7.79,1753.49,0.978,2612.46,1792.26,1106.59
10/13/2025 6:02,U0034,232.13,2.15,470.91,0.946,1892.15,497.99,1141.89
10/13/2025 6:03,U0020,229.46,4.07,843.49,0.903,2190.14,934.55,1126.71
10/13/2025 6:04,U0005,234.71,6.67,1434.43,0.917,2395.99,1564.81,1069.93
10/13/2025 6:05,U0014,232.82,4.05,942.16,0.999,2303.44,942.96,1245.42
10/13/2025 6:06,U0006,229.73,3.77,817.16,0.944,1973.52,865.62,1074.22
10/13/2025 6:07,U0012,229.1,9.39,2151.3,1,2648.31,2151.3,1235.97
10/13/2025 6:08,U0014,236.24,2.71,639.19,1,2314.1,639.19,1184.77
10/13/2025 6:09,U0003,226.88,6.25,1336.07,0.942,2186.27,1419.05,843.67
10/13/2025 6:10,U0004,229.87,4.95,1037.23,0.911,2239.68,1138.06,1192.55
10/13/2025 6:11,U0023,232.51,5.87,1219.35,0.894,2122.08,1363.87,835.51
10/13/2025 6:12,U0006,236.47,9.03,2012.09,0.942,2007.05,2136.3,1022.81
10/13/2025 6:13,U0041,231.63,4.1,809.2,0.852,2358.84,949.51,923.76
10/13/2025 6:14,U0048,230.77,5.3,1176.7,0.961,2366.12,1223.87,1095.93
